video_url,video_title,publish_date,brazilian_state,text_origin,corrected_transcription,specific_contexts,punchlines,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/qPQQn0iV4Io?feature=share,TÁ TUDO POLITIZADO - Flávio Andrade #comedia #engraçado #shorts,"Dec 24, 2022",Pernambuco,Stand-up,"Porra, ninguém pode mais fazer nada que é nada de política. Meu vizinho mesmo, um dia desse, saiu com a camisa da seleção no condomínio. O cara gritou da varanda, falou: vai, bolsonarista, filha da puta! Meu Deus, é a camisa da seleção só. No outro dia, ele saiu todo de vermelho. O mesmo cara gritou: agora quer vir pro nosso lado, né? Não adianta não! E ele falou: meu amigo, eu sou bombeiro, eu tô indo trabalhar.",,"falou, vai, bolsonarista, filha da puta!;  O mesmo cara gritou, agora quer vir pro nosso lado, né? Não adianta não!; eu sou bombeiro, eu tô indo trabalhar.",0,1,0,0,0,1,0,0,"O humorista conta sobre um brasileiro que, ao usar a camisa da seleção, foi associado ao bolsonarismo, devido ao uso da bandeira nacional na campanha do ex-presidente. Já de vermelho, ligaram-no ao petismo. No fim, o texto surpreende ao revelar que era apenas um bombeiro em uniforme de trabalho."
https://www.youtube.com/shorts/T9aIRZjwed4?feature=share,Humor inteligente de João Cláudio Moreno do Piauí 3,"Feb 16, 2022",Piauí,Stand-up,"E atendente de médico parece que faz um curso de ser antipático, só pode. Ô povo péssimo! Qual é seu convênio? É a primeira vez? O que você está sentindo? Isso é virose, beba água, beba água, beba água. Você é virose, beba muito líquido, beba muito líquido. Ô meu avô que é ignorante. Ela diz: qual é seu plano? O meu avô: ficar bom. Ela: mas o que é que o senhor tem? Ele: eu quero é saber, se eu soubesse eu não tinha vindo pra cá. Atrás destes ladrões, que esses médico são tudo ladrão. Ela ficou calada que ela não disse mais nada.",,"O meu avô, ficar bom.; Eu quero é saber, se eu soubesse eu não tinha vindo pra cá. Atrás destes ladrões, que esses médico são tudo ladrão.",0,0,0,1,1,1,1,0,"O humorista critica o pessimismo e à falta de vontade dos atendentes de clínicas médicas. Ele relembra que seu avô, impaciente com esse tipo de atendimento, reagia de forma ríspida e sagaz, trazendo exemplos hilários de suas respostas incisivas e irônicas."
https://www.youtube.com/shorts/hmwy8vK37Is?feature=share,O MELHOR HUMORISTA DO BRASIL - (JOÃO CLÁUDIO MORENO),"Jan 18, 2024",Piauí,Stand-up,"A Madre Teresa de Calcutá morreu no mesmo dia da Princesa Diana, só que a Princesa Diana morreu primeiro, mas como ela era vaidosa, tinha uns pecados, algumas coisas, cometeu adultério com aquele príncipe, com aquela cara de idiota, e a Madre Teresa era mais santa, a Madre Teresa chegou no céu primeiro. Mas a notícia no céu é que morreu a Lady Diana, São Pedro veio para a porta, quando abriu, entrou primeiro a Madre Teresa, e ele pensando que era a Lady Diana, aí quando abriu a porta, ele esperando a Lady Diana, e era a Madre Teresa, São Pedro disse: porra, a pancada foi louca.",,a pancada foi louca.,1,1,1,1,1,0,1,0,"O humorista imagina uma situação absurda em que Madre Teresa de Calcutá, ao chegar ao céu, é confundida por São Pedro com a Lady Diana, já que ambas faleceram no mesmo dia. A confusão acontece porque São Pedro acredita que a princesa sofreu uma pancada tão forte no acidente que acabou parecendo bem mais velha."
https://www.youtube.com/shorts/IvISKFTLCdU?feature=share,TEMA DA REDAÇÃO 2023,"Nov 15, 2023",Maranhão,Stand-up,"Eu vi que o tema da redação foram os desafios, a dificuldade da mulher, do cuidado no lar. É o quê? A mãe dentro de casa descabelada. Esse é o tema da redação. A mãe que acorda antes de cinco horas. A mãe que tem que cuidar de uma criança e não ganha nada por isso. E ainda diz assim: ah, porque não está contribuindo para a economia do país. Olha aí, foi tema de redação. E aí, ó, eu estou lá, de repente eu vejo uma pessoa dizendo assim: olha, interessante esse tema de redação. Muito bom, meu esposo, o infitético não faz nadinha para me ajudar.",,"Muito bom, meu esposo, o infitético não faz nadinha para me ajudar.",1,1,0,0,1,1,1,0,"A humorista comenta sobre o tema da redação do ENEM, que abordava os desafios da mulher no cuidado do lar. Ela ironiza aqueles que menosprezam o trabalho das donas de casa, alegando que elas ""não contribuem para a economia do país"". Para reforçar seu ponto, conta que durante a prova, percebeu que uma moça próxima a ela parecia se identificar com o tema, especialmente ao mencionar que seu marido fazia nada para ajudá-la."
https://www.youtube.com/shorts/sR6-1steofw?feature=share,Ninguém riu #Shorts,"Jan 11, 2023",Piauí,Stand-up,"Eu já fiz um show no Rio de Janeiro que eu contei a piada, ninguém riu. Eu contei a segunda, ninguém riu. A terceira, nada. Menino, isso vai dando uma coisa ruim na gente. As pernas vão ficando bamba. Você quer um buraco pra entrar. Eu digo, o que é que eu faço? Aí eu disse: minha gente, dessas que vocês não riem, ainda tem 18. Aí todo mundo riu.",,"Menino, isso vai dando uma coisa ruim na gente. As pernas vão ficando bamba. Você quer um buraco pra entrar.; dessas que vocês não riem, ainda tem 18. Aí todo mundo riu.",1,1,0,1,0,0,0,0,"O humorista faz uma piada metalinguística, descrevendo a vez em que contou várias piadas e ninguém riu até ele revelar que ainda contaria mais 18 do mesmo tipo, que foi quando todos gargalharam. "
https://www.youtube.com/shorts/SEoSdwmz6mA?feature=share,GERAÇÃO DE LÉSBICA #anavictoria #singularnumber #anavitoria #standupcomedy,"Jul 30, 2024",Sergipe,Stand-up,"Essa geração de lésbicas é tudo paia. Ai AnaVitória, ain é lésbica, nhen, nhen, nhen. Aí fala clitoris. Ah, clitoris, é vegano!?",O humorista se identificava como mulher lésbica antes de passar pela transição de gênero.,"Ah, clitoris, é vegano!?",0,0,1,0,1,0,1,0,O humorista desdenha de mulheres lésbicas atuais ao afirmar que mal conhecem o órgão genital feminino.
https://www.youtube.com/shorts/OodRUITVqkc?feature=share,MAINHA NÃO GOSTOU DE MEU NOME NOVO,"Jun 8, 2022",Sergipe,Stand-up,"E aí, pô, peguei na minha mão, a certidão, entreguei na minha mão, minha mãe falou assim: ó, certidão? Ela virou bem assim: João Gabriel Barros. Aí eu falei: João Gabriel. Ela: mas por que João Gabriel? Falei: porque eu quis. Aí ela: podia ser Givaldo. Homenageava seu pai. Eu falei: não, não quero não, homenagear meu pai. Aí ela: ah, que bom, agora você já é um homem, tem que ter responsabilidades. Só isso.",O humorista havia passado por transição de gênero.,"podia ser Givaldo. Homenageava seu pai; Aí ela, ah, que bom, agora sou já um homem, tem que ter responsabilidade.",1,1,0,0,1,0,0,0,"O humorista relembra o momento em que mostrou sua nova identidade à mãe após sua transição de gênero. Em uma sugestão inesperada, ela propôs que ele se chamasse Givaldo, em homenagem ao pai, em vez de João Gabriel, nome que ele escolheu. Com ironia, ela ainda comentou que, agora que ele é homem, precisa ser mais responsável do que antes."
https://www.youtube.com/shorts/7l7v08kPUdI?feature=share,ADOLESCENTES | CARLOS PULICO STAND UP COMEDY | #comédia #standupcomedy,"Sep 8, 2023",Maranhão,Stand-up,"É só que eu já tô preocupado, já tô preocupado porque a minha filha vai fazer seis anos, já vai entrar pra pior fase ali, que já vai chegar mais perto da adolescência. E a pior fase porque eu tenho um ódio de adolescente tão grande. Porque adolescente acha que a vida é um mamão. Não, um dia desse eu vi um post de uma página que era de um adolescente que dizia assim: não vejo a hora de ter a minha casa e receber todas as minhas visitas. Isso foi um adolescente. A gente, ninguém gosta de receber visita. Aqui quem tem casa? Porra nenhuma. Tá é tempo de enrolando os amigos. Não, mas tu vai já lá na minha casa, te preocupa não. Deixa só eu arrumar um pouquinho lá. Já arrumou faz é tempo. O adolescente acha que a vida é uma novela, que o casal tá lá lavando a louça hahaha, aí do nada quebra a torneira. Aí eles se molham, aí se...",,"E a pior fase porque eu tenho um ódio de adolescente tão grande. Porque adolescente acha que a vida é um mamão.; A gente, ninguém gosta de receber visita.; Tá é tempo de enrolando os amigos.; Já arrumou faz é tempo.",0,1,0,0,1,0,1,1,"O humorista desdenha  do entusiasmo dos adolescentes que sonham em ter uma casa para receber visitas, contrastando com a realidade dos adultos, que geralmente odeiam receber gente em casa. Ele expõe a forma como os adultos inventam desculpas para adiar os encontros, dizendo que ainda precisam arrumar a casa, mesmo ela já estando limpa há tempos."
https://www.youtube.com/shorts/S8RayM0i1NM?feature=share,O povo de Salvador adora uma molequeira!,"Apr 26, 2024",Bahia,Stand-up,"É completamente louco, alucinado. Vocês viram hoje que o ministro da cidade estava aqui, veio fazer a inauguração. O povo da Bahia não respeita ninguém, meu irmão. Vocês viram isso? O cara veio aqui, o cara falando: então, estamos muito orgulhosos de estar. A galera aqui: gostoso! Vai, gostoso! Aí você olha pro lado, o nosso prefeito Bruno Reis, ao invés de manter o decoro, estava aqui mesmo dando risada com a mão na pica. Falei, oxe. O ministro com a vergonha da porra... Pera aí, galera, pera aí, galera, gostoso! As coroas chupando o dente, tá ligado? As véia virando um bocado de caminhoneiro, do nada, meu irmão. E não respeita nada aqui, pô, não respeita, pô. Rapaz, Bruno Reis, no festival do fim do ano lá, do Réveillon, vocês lembram que a Anitta veio cantar? Ele na intimidade da porra com a Anitta, e a mulher dele postando tudo no Instagram, vocês não lembram dessa fofoca, né? Pô, a precursora da mulher de Lucas Buda foi a primeira dama de Salvador.","Anitta é uma cantora brasileira. Lucas Buda foi um participante do reality Big Brother Brasil e, nessa época, sua mulher se sentiu traída por ele e terminou o relacionamento sem que ele pudesse saber.","A galera aqui: gostoso! Vai, gostoso! Aí você olha pro lado, o nosso prefeito Bruno Reis, ao invés de manter o decoro, estava aqui mesmo dando risada com a mão na pica.; As véia virando um bocado de caminhoneiro, do nada, meu irmão.; Pô, a precursora da mulher de Lucas Buda foi a primeira dama de Salvador. ",0,0,0,1,1,1,1,0,"O humorista narra uma situação inusitada em que um ministro foi chamado de ""gostoso"" pelo público durante um evento de inauguração e, em vez de manter a formalidade, o prefeito caiu na risada, segurando sua ""peça"". Ele compara as senhoras presentes aos caminhoneiros, associando ao estereótipo de ficarem chupando o dente enquanto observam alguém com interesse. Por fim, relembra um episódio em que a esposa do prefeito postou fotos dele em clima de intimidade com a cantora Anitta e brinca que ela serviu de inspiração para a esposa de Lucas Buda, que, ao se sentir traída durante a participação do marido no Big Brother Brasil, acabou expondo detalhes da relação nas redes sociais."
https://www.youtube.com/shorts/NjrIpG8JscY?feature=share,RASGA MÃE | CARLOS PULICO STAND UP COMEDY | #shorts #comédia,"Dec 19, 2022",Maranhão,Stand-up,"Outra coisa, quem tem filho vai entender, que quando a criança nasce, geralmente agora eu tô nascendo uma criança porruda, que é a famosa rasga-mãe, as crianças porrudas, e aí tem que carregar no braço e a mãe fala, ai meu Deus do céu, não vejo a hora dessa criança começar a andar pra eu ter paz, olha essa risada. Meu filho, quando a criança anda, não é só teu braço que cansa, é teu corpo todo, o bibelô da casa não fica inteiro.","Um bibelô é um objeto pequeno, geralmente delicado e decorativo, usado para enfeitar a casa. ","que é aquelas famosa rasga-mãe, as crianças porrudas; Meu filho, quando a criança anda, não é só teu braço que cansa, é teu corpo todo, o bibelô da casa não fica inteiro.",1,1,0,1,0,0,0,0,"O humorista inventa o termo divertido ""rasga-mãe"" para se referir a bebês que já nascem pesados, causando sofrimento no parto e exaustão depois, quando precisam ser carregados no colo. Ele ainda brinca que, mesmo após aprenderem a andar, as mães não têm sossego, já que os pequenos começam a destruir a decoração da casa."
https://www.youtube.com/shorts/arAb0BupwTU?feature=share,Diferença entre Nordestino e Paulista Whinderson Nunes #shorts #whinderssonnunes,"May 19, 2022",Piauí,Stand-up,"A gente que vem pra cá, a gente demora a se adaptar. Vou falar a verdade pra vocês, é difícil. Não é normal, porque vocês são diferentes da gente. O nordestino é diferente do paulista. E se disser que a diferença tá no tamanho da cabeça, tem pancada, viu? Não pode não. Aqui, a escada rolante tem duas via. Que é a da direita, pra quem quer subir normal, e tem a da esquerda, que é pra quem quer subir caminhando. A pessoa que é tão apressada, que ela caminha no negócio que é pra caminhar por você, cara. A comunicação nossa é muito diferente também, tu é doido, é? Não é como aqui em São Paulo, que você vê uma pessoa no terceiro andar do shopping, você fala: ó, é Juninho. Nossa, meu irmão, Juninho, velho. Aí manda mensagem aqui, ó. Juninho olha aqui, ó, tá ali embaixo. Já olha, já se vê. Desce pra se encontrar, pra conversar. Nós não. Pode tá no oitavo andar. De longe, a gente vê uma pessoa parecida com uma amiga, a gente já: EEEEEEEEI! De lá mesmo, começa a conversar. E aí? Nós somos diferentes, entendeu?",,"E se disser que a diferença tá no tamanho da cabeça, tem pancada, viu?;  A pessoa que é tão apressada, que ela caminha no negócio que é pra caminhar por você, cara.; Pode tá no oitavo andar. De longe, a gente vê uma pessoa parecida com uma amiga, a gente já... EEEEEEEEI! De lá mesmo, começa a conversar. ",1,1,0,1,0,0,0,1,"O humorista brinca ao explicar as diferenças entre paulistas e nordestinos, começando de forma bem-humorada ao descartar o estereótipo de que a diferença estaria no tamanho da cabeça dos nordestinos. Em seguida, ilustra essa distinção com exemplos engraçados: menciona como os paulistas, sempre apressados, sobem caminhando pela escada rolante, mesmo sendo ela a responsável por fazer o trabalho. Depois, compara o jeito de se comunicar, dizendo que, enquanto os paulistas conversam de forma discreta entre andares no shopping, os nordestinos, mesmo a oito andares de distância, já estão gritando e batendo papo como se estivessem lado a lado."
https://www.youtube.com/shorts/mUW6jTPWxiY?feature=share,Tizil - Nas Garras da Patrulha #nasgarrasdapatrulha #humornordestino #comedianordestina #comedia,"Sep 9, 2022",Ceará,Programa humorístico,"Tizio: O de cá!
Pirrita: Ah, se for o galego, vem semana que vem, que eu não tenho a prestação nessa semana não.
Tizio: Qual é, pirrita? Tá vacilando. Não tá mais conhecendo a voz do nego não?
Pirrita: Tizio, é você, Tizio.
Tizio: Minha irmã, vamos fazer um flashback. Relembrar aqueles velhos tempos.
Pirrita: Ó, Tizio, tem que ser bem ligeirinho, viu? Porque o tarobão foi solto essa semana e ele foi só ali comprar meia banda de galeto.
Tizio: Minha irmã, tu ainda tá com esse doido, maluco.
Pirrita: Tizio, ele paga minhas contas, Tizio. Pois entra aí, bem ligeirinho.
Narrador: E Tizio não perdeu tempo. Em menos de um minuto tava na cama da outra. Mas pra azar de Tizio, não deu tempo nem ele abrir a barriga. Adivinha quem tava batendo na porta. Tizio: Meu irmão, é o Tarobão, é?
Pirrita: Eita, Tizio, acho que não tinha galeto não. Já voltou o homem.
Tizio: E agora, doido?
Pirrita: Faz carreira, Tizi.
Tizio: Pra onde, maluco?",,"Eita, Tizio, acho que não tinha galeto não. Já voltou o homem. E agora, doido? Faz carreira, Tizio Pra onde, maluco?",1,1,0,1,0,0,0,0,"O texto narra uma situação inusitada em que uma mulher decide trair o marido com seu amante, confiando que ele demoraria para comprar um galeto. No entanto, para sua surpresa, o marido retorna exatamente no momento em que os dois estão na cama, e ela diverte ao dizer desesperada que achava que não havia galeto algum."
