video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,punchlines,funny,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/Tpah3NF5I2g?feature=share,Alagoas,"E outra, pra que associar corno a uma coisa ruim? Eu aprendi com minha mãe. Mas calma. A comida da minha mãe é maravilhosa. Aí o que ela fez? Abriu um restaurante. Eu entendi. Então por que que corno é ruim? Quer dizer que a sua parceira ou o seu parceiro é tão gostoso que outros também têm o direito de comer. Pense nisso. Ser corno pode ser um upgrade pra você. Como eu descobri que eu era corno com isso? A minha ex, ela surgiu do meio do nada e falou que tinha me traído nove vezes. Nossa. Enquanto a gente webnamorava. Então eu descobri que era corno no meio disso tudo, entendeu? Cara, tu webnamorou, cara. Webnamorei. Então é, você pediu pra ser corno. Por uns dois anos, então... Mas esse cara que ele webnamorou era o Antônio. Não, eu fui, eu fui, eu fui ver ela. Morador de caraguatatuba. Eu fui, eu fui, eu fui ver ela.",Podcast,Corno é uma adjetivo direcionado a quem foi traído dentro de um relacionamento sério.,Quer dizer que a sua parceira ou o seu parceiro é tão gostoso que outros também têm o direito de comer.; Ser corno pode ser um upgrade pra você. ,Sim,Sim,Não,Sim,Não,Não,Não,Não,"O humorista ironiza que a traição pode ser enxergada de maneira positiva, que inclusive pode significar uma melhoria para quem foi traído."
https://www.youtube.com/shorts/YsOvol0rXKs?feature=share,Ceará,"Eu vim de uma cidade, morei sempre no interior, Violeta. Um irmão meu me chamou pra eu ir no forró, que é onde eu morava. Vamos pro forró! Eu digo, não, não vou não, que é perigoso. Não, o forró é tranquilo. O nome do forró é forró do risca-faca. Na hora que eu fui, eu tenho segurança, eu tenho a mão nos meus peitos. Bá! Eu digo, vai matar? O homem diz, tá armado? Eu digo, não. Ele diz, pô, toma a faca, entra aí dentro, que é perigoso, que isso é uma porra. E eu lá no meio da violência, o povo tudo avoroçado lá dentro. E eu com meu amigo lá, meu amigo disse, rapaz, a conta deu cara. Eu sei dinheiro, meu amigo disse, rapaz, meu dinheiro também é pouco. E aí, o meu amigo num foi roubar? Tirou a carteira do rapaz, correu, foi lá no banheiro. Quando ele abriu, num era a carteira dele que já tinha roubado, já tava rodando. Será que era perigoso? Ei, vocês sabiam que...",Stand-up,,"Quando ele abriu, num era a carteira dele que já tinha roubado, já tava rodando.",Não,Sim,Sim,Não,Sim,Não,Não,Não,"O humorista quebra a expectativa ao contar que, certa vez, um amigo decidiu roubar uma carteira enquanto curtia um forró sendo que, na verdade, ele roubou sua própria carteira que alguém já havia roubado antes."
https://www.youtube.com/shorts/oeXyg7BTpEY?feature=share,Alagoas,"Não entende absolutamente nada de geografia do Brasil. Porque sempre que eu digo que eu sou de Maceió, vem alguém e diz Ô, se tu é de Maceió, pois tem um parente meu que mora pertinho de você. Em São Luís do Maranhão. Pô, porra, tu acha que o Nordeste é um prédio, é porra? Que é o primeiro andar a Lagoa, o segundo andar Maranhão, o subsolo que é mais fodido é o Piauí. Não é assim não, porra. Aí tem uma feira linda aqui, Centro de Tradições Nordestinas, Luiz Gonzaga. Vocês chamam como? Feira dos Paraíba. Aí é foda.",Stand-up,"Maceió e São Luís são cidades da região do Nordeste brasileiro. Ambas estão em estados distintos, que são Sergipe e Maranhão, respectivamente. ","Pô, porra, tu acha que o Nordeste é um prédio, é porra? Que é o primeiro andar a Lagoa, o segundo andar Maranhão, o subsolo que é mais fodido é o Piauí.; Vocês chamam como? Feira dos Paraíba.",Não,Sim,Sim,Não,Não,Não,Sim,Não,"O humorista zomba do fato de pessoas de outros estados acharem, erroneamente e de maneira redutiva, que todas as cidades nordestinas são próximas e com culturas parecidas."
https://www.youtube.com/shorts/grKKgIVNjiE?feature=share,Ceará,"É isso, você me deu um susto tão grande. É tudo bom? Não tá nada bom. Isso são horas do senhor chegar em casa? Zefinha, amor, se eu te contar o que aconteceu, tu não vai acreditar. Já sei! Você ficou na firma fazendo hora extra de novo, foi isso? Ah, se fosse, minha filha, ah, se fosse. Eu fui sequestrado. Eu não sei como é que eu tô vivo ainda pra contar a história. Sequestrado? Do Claudio Alberto? Isso mesmo, meu amor. Sequestrado. Eu vi, foi alma. Chega, ainda eu tô todo me tremendo. Olha aí minha mão, olha. Meu Deus! Tô me tremendo. Oh, meu amorzinho, quer dizer que você tava correndo risco de vida. Eu só me lembrei de você. Nessa hora. Olha aí, eu aqui, pensando besteira.",Programa humorístico,,"Eu fui sequestrado. Eu não sei como é que eu tô vivo ainda pra contar a história.; Olha aí, eu aqui, pensando besteira. ",Não,Sim,Sim,Sim,Não,Não,Não,Não,"O personagem claramente está fingindo, de maneira sagaz, que foi sequestrado, diante da mulher que está preocupada e pensando que ele estava fazendo algo de errado. "
https://www.youtube.com/shorts/jxDomEMTms4?feature=share,Alagoas,"Eu só vim perceber mesmo que as pessoas estavam vendo que eu era gorda quando eu fiz o Comédia Centro do ano passado Sabe, aí uma mulher ligou pra mim e falou assim Olha, tô te vendo na televisão, queria lhe dar um patrocínio de roupa Eu digo, eita, tô famosa, né? Como é o nome da loja? A mulher falou, Rechonchuda Aí eu fiquei triste, mas aí meus amigos vieram pra mim, né? E falaram assim, não, Ariane, olha, preto emagrece Aí eu comecei a namorar um, mas... E aí",Stand-up,Comedy Central é um canal de televisão por assinatura brasileiro de humor.,"A mulher falou, Rechonchuda; E falaram assim, não, Ariane, olha, preto emagrece Aí eu comecei a namorar um, mas... E aí",Não,Sim,Sim,Sim,Não,Não,Não,Não,"O texto primeiro surpreende com o nome inusitado da loja, ""Rechonchuda"", e depois a humorista, de maneira sagaz, fala que começou a namorar um rapaz negro por sugestão de seus amigos em usar preto, sendo que eles estavam falando de cor de roupa."
https://www.youtube.com/shorts/k6eoeNSZ1gE?feature=share,Pernambuco,"Passou fevereiro, agora a gente descansa. Como? Páscoa. Aí eu falo, não, mas Páscoa não. Páscoa é o momento que a gente se conecta com Deus. Mas pelo menos um vinhozinho, né? Tá, é um só. De cinco litros. Sangue de pão. Mas é Páscoa, tem que ter peixe. Aí pega uma sardinha enlatada sabor tomate. Uma explosão de sabores por cima e por baixo. É uma explosão. Passa a noite todinha tomando cinco litros de vinho com uma sardinha enlatada de tomate. Mas no outro dia se conecta com Deus. Segurando o cabelo. Me leva, Senhor! O teto girando. Eu não aguento mais. Ressaca de vinho é triste, porra. Ressaca de vinho, ele humilha você. Olha, só existe uma coisa mais triste. Do que ressaca de vinho. É você levar um chifre e chorar com...",Stand-up,,"Tá, é um só. De cinco litros.; Aí pega uma sardinha enlatada sabor tomate.; Mas no outro dia se conecta com Deus. Segurando o cabelo. Me leva, Senhor! O teto girando.; É você levar um chifre e chorar com...",Sim,Sim,Não,Não,Não,Não,Não,Sim,"O texto brinca com a criatividade de se comemorar a Páscoa, em que as pessoas utilizam sardinha para substituir peixe e tomam apenas uma garrafa de vinho mas em grande quantidade. O texto também aponta a hipocrisia de quem comemora a Páscoa de maneira exagerada, mas que depois pede pela salvação divina. Ainda cita que pior que a ressaca de vinho, é ser traído. "
https://www.youtube.com/shorts/FO-Rx6hsJUE?feature=share,Ceará,"É amigos, e quem está de volta é a dupla Tatá e Teté. O que será que esses dois malacas vão aprontar dessa vez, hein? Então, vamos conferir. Só. É sim. É sim. Só. É sim. É sim. Meu irmão, esse papo tá massa, ó doido, ó. É. Altamente cultural. Pois é, Teté. Altamente educativo. Tá massa. Tá massa. Podes crer. Podes crer. Beleza. Beleza, beleza pura. Não, tô pura no meio aí começou a mudar de assunto, nem falou não. Que que é isso, Teté? É, pra que se pura? Tá vacilando? Eu falei por falar. Ah, você tá vacilando, quando escolar um piá, não sabe o que foi. Você fica foguetando o nego, você tem que ter nada a ver. É. De roxo. Mas Tatá, chapa.",Programa humorístico,,Altamente cultural.; Altamente educativo; Tá vacilando? Eu falei por falar. ,Sim,Não,Sim,Não,Sim,Não,Sim,Não,"O texto apresenta um diálogo confuso em que os personagens, de forma irônica, afirmam que a conversa está sendo altamente cultural e educativa. No meio do diálogo, eles se estranham entre si."
https://www.youtube.com/shorts/93UWVrrZC0U?feature=share,Ceará,"A piada do dia foi enviada por Cícera Braga Duarte em Iguatu, no Ceará. Um amigo observa que toda vez que o seu melhor amigo saía de casa, sempre o Ricardão chegava junto de sua mulher. Aí ele resolveu contar tudo para o amigo. Mas Tertuliano, rapaz, toda vez que tu sai de casa, rapaz, vem um camarada e passa a tarde todinha com a tua mulher. Ó, tu tá levando o chifre, cara. Tu tá sendo corno, homem. Corno eu? Rosório, ele paga o colégio dos meninos, faz as compras lá pra casa, paga a água, a luz, a taxa do lixo, o telefone. Quem é que é mais corno, eu ou ele? Corno eu?",Programa humorístico,Rodrigão é uma expressão utilizada para homens que são amantes de mulheres casadas. Corno se refere a quem está sendo traído.,"Corno eu? Rosório, ele paga o colégio dos meninos, faz as compras lá pra casa, paga a água, a luz, a taxa do lixo, o telefone. Quem é que é mais corno, eu ou ele? Corno eu?",Não,Sim,Não,Sim,Não,Não,Não,Não,"O personagem é informado que está sendo traído, mas então ele afirma que, na verdade, o corno é o cara que, apesar de estar se relacionando com sua esposa, está pagando todas as contas da casa."
https://www.youtube.com/shorts/4YSJVm7BQCc?feature=share,Rio Grande do Norte,"Imposto, bom Jesus. Padaria, bom Jesus. Odontologia, bom Jesus. Oficina, dois irmãos. Porque aí é padrão mesmo, não pode quebrar, é contrato fechado isso. Mas o resto é bom Jesus. Só que aí, eu tava passando em bom Jesus, cagatudo, bom Jesus, bom Jesus, bom Jesus, bom Jesus, espetinho, bom sou eu. É sério, se você me aguentar, espetinho, bom sou eu, o bicho se garante muito, velho. Eu fiquei impressionado.",Stand-up,,"Porque aí é padrão mesmo, não pode quebrar, é contrato fechado isso. ; espetinho, bom sou eu.; É sério, se você me aguentar, espetinho, bom sou eu, o bicho se garante muito, velho.",Sim,Não,Sim,Sim,Não,Não,Não,Não,"O humorista brinca com o costume brasileiro de utilizar o sufixo ""bom Jesus"" em boa parte dos estabelecimentos, exceto em oficinas em que é mais usado o ""dois irmãos"", também comum. Apesar disso, o humorista cita que conheceu um espetinho chamado ""bom sou eu"", afirmando que o dono escolheu esse nome pois se garante em fornecer um bom espeto."
https://www.youtube.com/shorts/rban3vlx1IY?feature=share,Bahia,"Entendeu? E aí, doideira, que aí eu chutei a bola no professor, o professor virou pra mim retado. O professor virou puto, virou pra mim, veio andando na minha direção. E eu já esperando, eu falei, tá porra, vai dar merda. É ver ele, ele me acolou um pouquinho assim, eu segurei. Quando eu segurei, ele começou a falar, você é um demônio! Um cão! Eu falei, errado ele não tá não. Também não vai julgar o professor por causa disso não. E ele xingando pra caralho, falando isso mais de mim. Você, rapaz, você, eu não sei mais o que fazer com você. Você, meu irmão, eu não sei mais, você é um demônio mesmo. Falou pra caralho, ele falou há um tempo. Quando ele acabou, eu só fico assim, ó. Precisava me cuspir tudo, professor? Eu precisava, meu irmão. E aí, meu irmão, o professor já pegou daquele jeitão, vai pra diretoria, tá suspenso. Nessa que tô suspenso, eu tenho o sistema nervoso atacado. Alguém tem aqui o sistema nervoso atacado?",Stand-up,,"Eu falei, errado ele não tá não.; Precisava me cuspir tudo, professor?",Não,Sim,Não,Sim,Não,Não,Não,Sim,"O texto apresenta uma situação em que o aluno chuta a bola no professor e é repreendido por isso, mas concorda com o julgamento. E depois de ser tão julgado, e ouvir coisas horríveis, a única coisa que o aluno se importa é que foi cuspido enquanto o professor falava."
https://www.youtube.com/shorts/DQLWuuaBiNI?feature=share,Bahia,"Verão. Verão começa mesmo depois do ano novo. Foda-se seu negócio de estação do ano. Salvador tem quatro estações. Calor, mormaço, verão e inferno. As estações que existem aqui. Então a gente acabou de sair da fase do mormaço, que você trabalha no final de ano todo suado. Você não pode pegar um transporte público. Você sempre chega no trabalho parecendo que está na hora de ir embora. Você já chega no trânsito parecendo que trabalhou o dia todo assim.",Stand-up,,"Foda-se seu negócio de estação do ano. Salvador tem quatro estações. Calor, mormaço, verão e inferno.;  Você sempre chega no trabalho parecendo que está na hora de ir embora. Você já chega no trânsito parecendo que trabalhou o dia todo assim.",Sim,Sim,Sim,Sim,Não,Sim,Não,Não,"O humorista brinca que em Salvador há 4 estações do ano bastante semelhantes, pois lá é sempre muito quente, e que isso torna mais cansativa a rotina diária."
https://www.youtube.com/shorts/gdMUXAa5vuE?feature=share,Ceará,"Oi. O que é homem? Abre essa porta aqui que eu quero entrar. Pois ela tá trancada é para tu não entrar mesmo. Que é isso meu amor, minha flor de jasmim, deixa eu entrar que eu tô é bom. Já que você tá dizendo que tá bom eu vou deixar você entrar. O rapaz, você é uma mulher maravilhosa, viu meu docinho de coco. Era aí homem, tu não disse que tava bom. Eu não sou homem bom por acaso eu faço mal a alguém? Maria panelada tu tá é bebo. Tu não disse que não colocava mais os pés naquele bar, Panelada? Eu não coloquei não, entrei de chinelo. Panelada.",Programa humorístico,"O termo ""bom"" é usado para indicar que alguém está sóbrio.","Pois ela tá trancada é para tu não entrar mesmo.; Eu não coloquei não, entrei de chinelo. ",Sim,Sim,Não,Sim,Não,Não,Não,Não,"A personagem afirma de forma incisiva ter trancado a porta de propósito pra não receber o homem bêbado. Ele brinca dizendo que não tocou os pés no chão do bar, como ela havia pedido, pois estava de chinelo."
https://www.youtube.com/shorts/D8w1WCGSxHQ?feature=share,Piauí,"O Lula, ela esculhambando, vagabundo, filho de uma égua, sem vergonha, disse, mamãe, que é o Lula. O Lula, que foi que ele fez, dizendo que todo brasileiro vai comer três vezes por dia, eu comer cinco, vagabundo. Ela pegou uma raiva do Lula tão grande, tão grande, tão grande, que o Lula pegou um câncer na laringe, ficou sem voz, ficou rouco, e não falava, e teve que aprender libra, aquela linguagem do sul do mundo. A mamãe disse, vai continuar falando errado, porque falta um dedo, ele não vai formar. Não vai formar as palavras direito.",Stand-up,"Lula é o atual presidente do Brasil. Quando mais jovem, ele sofreu um acidente de trabalho que o fez perder um dedo.","que o Lula pegou um câncer na laringe, ficou sem voz, ficou rouco, e não falava, e teve que aprender libra, aquela linguagem do sul do mundo. A mamãe disse, vai continuar falando errado, porque falta um dedo, ele não vai formar. Não vai formar as palavras direito.",Não,Sim,Não,Sim,Não,Sim,Não,Não,"O humorista descreve uma situação inusitada em que sua mãe amaldiçoou o presidente Lula, a ponto de ele ficar doente e não conseguir falar. Ela ainda afirma, de forma sagaz, que mesmo utilizando língua de sinais, ele não conseguiria se comunicar, pois não possui um dos dedos das mãos."
