video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,Os contextos específicos fornecidos fazem sentido? Alguma outra explicação poderia ser incluída?,punchlines,Os trechos selecionados realmente contribuem para a comicidade do texto? Há algum outro trecho que caiba ser destacado?,joke_explanation,A explicação está clara e bem fundamentada? Está coerente com os elementos do texto? De fato é isso que torna o texto engraçado? Que outra ideia poderia ser explicada?,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,Os estilos cômicos atribuídos fazem sentido? Algum outro estilo deveria ser incluído?,Algum estilo cômico deveria ser removido?,annotator_ID
https://www.youtube.com/shorts/hmwy8vK37Is?feature=share,Piauí,"A Madre Teresa de Calcutá morreu no mesmo dia da Princesa Diana, só que a Princesa Diana morreu primeiro, mas como ela era vaidosa, tinha uns pecados, algumas coisas, cometeu adultério com aquele príncipe, com aquela cara de idiota, e a Madre Teresa era mais santa, a Madre Teresa chegou no céu primeiro. Mas a notícia no céu é que morreu a Lady Diana, São Pedro veio para a porta, quando abriu, entrou primeiro a Madre Teresa, e ele pensando que era a Lady Diana, aí quando abriu a porta, ele esperando a Lady Diana, e era a Madre Teresa, São Pedro disse, porra, a pancada foi louca.",Stand-up,,,a pancada foi louca.,,"O humorista imagina uma situação absurda em que Madre Teresa de Calcutá, ao chegar ao céu, é confundida por São Pedro com a Lady Diana, já que ambas faleceram no mesmo dia. A confusão acontece porque São Pedro acredita que a princesa sofreu uma pancada tão forte no acidente que acabou parecendo bem mais velha.",,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não, ,,1
https://www.youtube.com/shorts/IvISKFTLCdU?feature=share,Maranhão,"Eu vi que o tema da redação foram os desafios, a dificuldade da mulher, do cuidado no lar. É o quê? A mãe dentro de casa descabelada. Esse é o tema da redação. A mãe que acorda antes de cinco horas. A mãe que tem que cuidar de uma criança e não ganha nada por isso. E ainda diz assim, ah, porque não está contribuindo para a economia do país. Olha aí, foi tema de redação. E aí, ó, eu estou lá, de repente eu vejo uma pessoa dizendo assim, olha, interessante esse tema de redação. Muito bom, meu esposo, o infitético não faz nadinha para me ajudar.",Stand-up,,,"Muito bom, meu esposo, o infitético não faz nadinha para me ajudar.",,"A humorista comenta sobre o tema da redação do ENEM, que abordava os desafios da mulher no cuidado do lar. Ela ironiza aqueles que menosprezam o trabalho das donas de casa, alegando que elas ""não contribuem para a economia do país"". Para reforçar seu ponto, conta que durante a prova, percebeu que uma moça próxima a ela parecia se identificar com o tema, especialmente ao mencionar que seu marido fazia nada para ajudá-la.",,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,,,1
https://www.youtube.com/shorts/sR6-1steofw?feature=share,Piauí,"Eu já fiz um show no Rio de Janeiro que eu contei a piada, ninguém riu. Eu contei a segunda, ninguém riu. A terceira, nada. Menino, isso vai dando uma coisa ruim na gente. As pernas vão ficando bamba. Você quer um buraco pra entrar. Eu digo, o que é que eu faço? Aí eu disse, minha gente, dessas que vocês não riem, ainda tem 18. Aí todo mundo riu.",Stand-up,,,"Menino, isso vai dando uma coisa ruim na gente. As pernas vão ficando bamba. Você quer um buraco pra entrar.; dessas que vocês não riem, ainda tem 18. Aí todo mundo riu.",,"O humorista faz uma piada metalinguística, descrevendo a vez em que contou várias piadas e ninguém riu até ele revelar que ainda contaria mais 18 do mesmo tipo, que foi quando todos gargalharam. ",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,1
https://www.youtube.com/shorts/SEoSdwmz6mA?feature=share,Sergipe,"Essa geração de lésbicas é tudo paia. Ai AnaVitória, ain é lésbica, nhen, nhen, nhen. Aí fala clitoris. Ah, clitoris, é vegano!?",Stand-up,O humorista se identificava como mulher lésbica antes de passar pela transição de gênero.,,"Ah, clitoris, é vegano!?",,O humorista desdenha de mulheres lésbicas atuais ao afirmar que mal conhecem o órgão genital feminino.,,Não,Não,Sim,Não,Sim,Não,Sim,Não,,,1
https://www.youtube.com/shorts/OodRUITVqkc?feature=share,Sergipe,"E aí, pô, peguei na minha mão, a certidão, entreguei na minha mão, minha mãe falou assim, ó, certidão? Ela virou bem assim, João Gabriel Barros. Aí eu falei, João Gabriel, vai porque é João Gabriel? Falei, ah, que isso? Aí ela, podia ser Givaldo. Homenageava seu pai, eu falei, não, não quero não, vou homenagear meu pai. Aí ela, ah, que bom, agora sou já um homem, tem que ter responsabilidade. Só isso.",Stand-up,O humorista havia passado por transição de gênero.,,"podia ser Givaldo. Homenageava seu pai; Aí ela, ah, que bom, agora sou já um homem, tem que ter responsabilidade.",,"O humorista relembra o momento em que mostrou sua nova identidade à mãe após sua transição de gênero. Em uma sugestão inesperada, ela propôs que ele se chamasse Givaldo, em homenagem ao pai, em vez de João Gabriel, nome que ele escolheu. Com ironia, ela ainda comentou que, agora que ele é homem, precisa ser mais responsável do que antes.",,Sim,Sim,Não,Não,Sim,Não,Não,Não,,,1
https://www.youtube.com/shorts/7l7v08kPUdI?feature=share,Maranhão,"É só que eu já tô preocupado, já tô preocupado porque a minha filha vai fazer seis anos, já vai entrar pra pior fase ali, que já vai chegar mais perto da adolescência. E a pior fase porque eu tenho um ódio de adolescente tão grande. Porque adolescente acha que a vida é um mamão. Não, um dia desse eu vi um post de uma página que era de um adolescente que dizia assim, não vejo a hora de ter a minha casa e receber todas as minhas visitas. Isso foi um adolescente. A gente, ninguém gosta de receber visita. Aqui quem tem casa? Porra nenhuma. Tá é tempo de enrolando os amigos. Não, mas tu vai já lá na minha casa, te preocupa não. Deixa só eu arrumar um pouquinho lá. Já arrumou faz é tempo. O adolescente acha que a vida é uma novela, que o casal tá lá lavando a louça hahaha, aí do nada quebra a torneira. Aí eles se molham, aí se...",Stand-up,,,"E a pior fase porque eu tenho um ódio de adolescente tão grande. Porque adolescente acha que a vida é um mamão.; A gente, ninguém gosta de receber visita.; Tá é tempo de enrolando os amigos.; Já arrumou faz é tempo.",,"O humorista desdenha  do entusiasmo dos adolescentes que sonham em ter uma casa para receber visitas, contrastando com a realidade dos adultos, que geralmente odeiam receber gente em casa. Ele expõe a forma como os adultos inventam desculpas para adiar os encontros, dizendo que ainda precisam arrumar a casa, mesmo ela já estando limpa há tempos.",,Não,Sim,Não,Não,Sim,Não,Sim,Sim,,,1
https://www.youtube.com/shorts/S8RayM0i1NM?feature=share,Bahia,"É completamente louco, alucinado. Vocês viram hoje que o ministro da cidade estava aqui, veio fazer a inauguração. O povo da Bahia não respeita ninguém, meu irmão. Vocês viram isso? O cara veio aqui, o cara falando, então, estamos muito orgulhosos de estar. A galera aqui: gostoso! Vai, gostoso! Aí você olha pro lado, o nosso prefeito Bruno Reis, ao invés de manter o decoro, estava aqui mesmo dando risada com a mão na pica. Falei, oxe. O ministro com a vergonha da porra... Pera aí, galera, pera aí, galera, gostoso! As coroas chupando o dente, tá ligado? As véia virando um bocado de caminhoneiro, do nada, meu irmão. E não respeita nada aqui, pô, não respeita, pô. Rapaz, Bruno Reis, no festival do fim do ano lá, do Réveillon, vocês lembram que a Anitta veio cantar? Ele na intimidade da porra com a Anitta, e a mulher dele postando tudo no Instagram, vocês não lembram dessa fofoca, né? Pô, a precursora da mulher de Lucas Buda foi a primeira dama de Salvador.",Stand-up,"Anitta é uma cantora brasileira. Lucas Buda foi um participante do reality Big Brother Brasil e, nessa época, sua mulher se sentiu traída por ele e terminou o relacionamento sem que ele pudesse saber.",,"A galera aqui: gostoso! Vai, gostoso! Aí você olha pro lado, o nosso prefeito Bruno Reis, ao invés de manter o decoro, estava aqui mesmo dando risada com a mão na pica.; As véia virando um bocado de caminhoneiro, do nada, meu irmão.; Pô, a precursora da mulher de Lucas Buda foi a primeira dama de Salvador. ",,"O humorista narra uma situação inusitada em que um ministro foi chamado de ""gostoso"" pelo público durante um evento de inauguração e, em vez de manter a formalidade, o prefeito caiu na risada, segurando sua ""peça"". Ele compara as senhoras presentes aos caminhoneiros, associando ao estereótipo de ficarem chupando o dente enquanto observam alguém com interesse. Por fim, relembra um episódio em que a esposa do prefeito postou fotos dele em clima de intimidade com a cantora Anitta e brinca que ela serviu de inspiração para a esposa de Lucas Buda, que, ao se sentir traída durante a participação do marido no Big Brother Brasil, acabou expondo detalhes da relação nas redes sociais.",,Não,Não,Não,Sim,Sim,Sim,Sim,Não,,,1
https://www.youtube.com/shorts/NjrIpG8JscY?feature=share,Maranhão,"Outra coisa, quem tem filho vai entender, que quando a criança nasce, geralmente agora eu tô nascendo uma criança porruda, que é a famosa rasga-mãe, as crianças porrudas, e aí tem que carregar no braço e a mãe fala, ai meu Deus do céu, não vejo a hora dessa criança começar a andar pra eu ter paz, olha essa risada. Meu filho, quando a criança anda, não é só teu braço que cansa, é teu corpo todo, o bebelô da casa não fica inteiro.",Stand-up,,,"que é aquelas famosa rasga-mãe, as crianças porrudas; Meu filho, quando a criança anda, não é só teu braço que cansa, é teu corpo todo, o bebelô da casa não fica inteiro.",,"O humorista inventa o termo divertido ""rasga-mãe"" para se referir a bebês que já nascem pesados, causando sofrimento no parto e exaustão depois, quando precisam ser carregados no colo. Ele ainda brinca que, mesmo após aprenderem a andar, as mães não têm sossego, já que os pequenos começam a destruir a decoração da casa.",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,1
https://www.youtube.com/shorts/arAb0BupwTU?feature=share,Piauí,"A gente que vem pra cá, a gente demora a se adaptar. Vou falar a verdade pra vocês, é difícil. Não é normal, porque vocês são diferentes da gente. O nordestino é diferente do paulista. E se disser que a diferença tá no tamanho da cabeça, tem pancada, viu? Não pode não. Aqui, a escada rolante tem duas via. Que é a da direita, pra quem quer subir normal, e tem a da esquerda, que é pra quem quer subir caminhando. A pessoa que é tão apressada, que ela caminha no negócio que é pra caminhar por você, cara. A comunicação nossa é muito diferente também, tu é doido, é? Não é como aqui em São Paulo, que você vê uma pessoa no terceiro andar do shopping, você fala, ó, é Juninho. Nossa, meu irmão, Juninho, velho. Aí manda mensagem aqui, ó. Juninho olha aqui, ó, tá ali embaixo. Já olha, já se vê. Desce pra se encontrar, pra conversar. Nós não. Pode tá no oitavo andar. De longe, a gente vê uma pessoa parecida com uma amiga, a gente já... EEEEEEEEI! De lá mesmo, começa a conversar. E aí? Nós somos diferentes, entendeu?",Stand-up,,,"E se disser que a diferença tá no tamanho da cabeça, tem pancada, viu?;  A pessoa que é tão apressada, que ela caminha no negócio que é pra caminhar por você, cara.; Pode tá no oitavo andar. De longe, a gente vê uma pessoa parecida com uma amiga, a gente já... EEEEEEEEI! De lá mesmo, começa a conversar. ",,"O humorista brinca ao explicar as diferenças entre paulistas e nordestinos, começando de forma bem-humorada ao descartar o estereótipo de que a diferença estaria no tamanho da cabeça dos nordestinos. Em seguida, ilustra essa distinção com exemplos engraçados: menciona como os paulistas, sempre apressados, sobem caminhando pela escada rolante, mesmo sendo ela a responsável por fazer o trabalho. Depois, compara o jeito de se comunicar, dizendo que, enquanto os paulistas conversam de forma discreta entre andares no shopping, os nordestinos, mesmo a oito andares de distância, já estão gritando e batendo papo como se estivessem lado a lado.",,Sim,Sim,Não,Sim,Não,Não,Não,Sim,,Remover cinismo,1
https://www.youtube.com/shorts/mUW6jTPWxiY?feature=share,Ceará,"O de cá! Ah, se for o galego, vem semana que vem, que eu não tenho a prestação nessa semana não. Qual é, pirrita? Tá vacilando. Não tá mais conhecendo a voz do nego não? Tizio, é você, Tizio. Minha irmã, vamos fazer um flashback. Relembrar aqueles velhos tempos. Ó, Tizio, tem que ser bem ligeirinho, viu? Porque o tarobão foi solto essa semana e ele foi só ali comprar meia banda de galeto. Minha irmã, tu ainda tá com esse doido, maluco. Tizio, ele paga minhas contas, Tizio. Pois entra aí, bem ligeirinho. E Tizio não perdeu tempo. Em menos de um minuto tava na cama da outra. Mas pra azar de Tizio, não deu tempo nem ele abrir a barriga. Adivinha quem tava batendo na porta. Meu irmão, é o tarobão, é? Eita, Tizio, acho que não tinha galeto não. Já voltou o homem. E agora, doido? Faz carreira, Tizio Pra onde, maluco?",Programa humorístico,,,"Eita, Tizio, acho que não tinha galeto não. Já voltou o homem. E agora, doido? Faz carreira, Tizio Pra onde, maluco?",,"O texto narra uma situação inusitada em que uma mulher decide trair o marido com seu amante, confiando que ele demoraria para comprar um galeto. No entanto, para sua surpresa, o marido retorna exatamente no momento em que os dois estão na cama, e ela diverte ao dizer desesperada que achava que não havia galeto algum.",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,1
https://www.youtube.com/shorts/SrYy4OyU-Rg?feature=share,Pernambuco,"Tem três frases que deixam qualquer homem assustado, mesmo ele estando completamente, sem ter feito nada errado. A primeira é... Tava fazendo o que até essa hora? Você vê que ele fica... No final só sai, eu estava com os menino. Segunda frase... Quem é essa aqui do seu Instagram? Terceira frase... Quem é Camila? Sempre tem uma Camila! E pra acabar de foder a gente, sempre é uma morena linda! Que a gente tá aqui no Instagram, ó... Do nada aparece a foto de Camila, você fica tremendo. Você não quer nem curtir, é a tremida que dá dois toques na tela e curte. Às vezes você fica tão nervoso, tremitante, que comenta. Quando você olha, tá lá... Morena linda!",Stand-up,,,"Tava fazendo o que até essa hora?; Quem é essa aqui do seu Instagram?; Quem é Camila? Sempre tem uma Camila! E pra acabar de foder a gente, sempre é uma morena linda!; Você não quer nem curtir, é a tremida que dá dois toques na tela e curte. Às vezes você fica tão nervoso, tremitante, que comenta. Quando você olha, tá lá... Morena linda!",,"O humorista menciona três frases que, segundo ele, são capazes de assustar qualquer homem, mesmo que ele não tenha feito nada de errado. Em especial na última, ele destaca que sempre existe uma Camila extremamente bonita no Instagram, e que, ""sem querer"", ele acaba curtindo suas fotos. Para piorar, de tanto ""tremer"", ainda comenta: ""Morena linda!""",,Sim,Sim,Não,Sim,Sim,Não,Não,Não,,Remover sagacidade,1
